### CHAN1_mV;CHAN2_mV;CHAN3_mV;CHAN4_mV;CHAN5_mV;CHAN6_mV;CHAN7_mV;CHAN8_mV;local_time_us;LOCAL_TIME
-0.482082;-0.502586;-0.438213;-0.469685;-0.482082;-0.411987;-0.483513;-0.484467;19107972.000000
-0.483036;-0.503540;-0.438213;-0.465870;-0.485420;-0.414371;-0.482559;-0.483513;19108972.000000
-0.485420;-0.504971;-0.434875;-0.468254;-0.483990;-0.410557;-0.481606;-0.484467;19109974.000000
-0.487328;-0.505447;-0.436783;-0.472546;-0.481129;-0.412464;-0.480175;-0.488281;19110974.000000
-0.484943;-0.501633;-0.438213;-0.469685;-0.478745;-0.409603;-0.486851;-0.483036;19111976.000000
-0.481606;-0.497818;-0.435352;-0.463009;-0.483036;-0.410080;-0.484943;-0.483990;19112976.000000
-0.483513;-0.500202;-0.435829;-0.462532;-0.484943;-0.411987;-0.481129;-0.483990;19113976.000000
-0.485897;-0.505924;-0.435829;-0.466824;-0.481129;-0.410080;-0.482559;-0.483036;19114976.000000
-0.484467;-0.505924;-0.432968;-0.465870;-0.484467;-0.412464;-0.484943;-0.482082;19115978.000000
-0.483990;-0.500679;-0.438213;-0.464916;-0.482082;-0.410557;-0.487328;-0.482082;19116980.000000
-0.482559;-0.498772;-0.438213;-0.468254;-0.486851;-0.410557;-0.480175;-0.482082;19117980.000000
-0.481606;-0.501156;-0.437737;-0.466347;-0.485420;-0.412464;-0.474930;-0.485897;19118980.000000
-0.482082;-0.502586;-0.435829;-0.468254;-0.482082;-0.408649;-0.482082;-0.487328;19119980.000000
-0.484467;-0.507355;-0.433922;-0.466347;-0.483990;-0.406265;-0.482559;-0.489712;19120980.000000
-0.486851;-0.507355;-0.434875;-0.464439;-0.484467;-0.409603;-0.479698;-0.488281;19121982.000000
-0.487328;-0.505924;-0.432491;-0.465393;-0.482559;-0.413895;-0.482559;-0.488758;19122984.000000
-0.488281;-0.501156;-0.434875;-0.465393;-0.480175;-0.413895;-0.480175;-0.488758;19123984.000000
-0.484467;-0.504017;-0.435829;-0.466347;-0.481129;-0.412941;-0.481129;-0.482559;19124984.000000
-0.484943;-0.506401;-0.438213;-0.468254;-0.483513;-0.410557;-0.479698;-0.480175;19125984.000000
-0.484943;-0.505924;-0.440598;-0.468254;-0.481606;-0.412464;-0.480175;-0.486374;19126988.000000
-0.484467;-0.504971;-0.439644;-0.468254;-0.482082;-0.412941;-0.482559;-0.485897;19127984.000000
-0.485897;-0.506401;-0.435829;-0.468731;-0.482082;-0.413418;-0.482082;-0.485897;19128986.000000
-0.485897;-0.502110;-0.437260;-0.468731;-0.484943;-0.411987;-0.483990;-0.484943;19129988.000000
-0.485897;-0.503540;-0.439167;-0.467777;-0.482559;-0.417709;-0.483036;-0.480175;19130988.000000
-0.487328;-0.506401;-0.442028;-0.469685;-0.479698;-0.412941;-0.483513;-0.478745;19131988.000000
-0.483990;-0.504017;-0.438213;-0.467777;-0.479698;-0.415802;-0.481606;-0.484467;19132996.000000
-0.482082;-0.506878;-0.434399;-0.468254;-0.482082;-0.410557;-0.482559;-0.486851;19133988.000000
-0.487328;-0.507355;-0.435829;-0.467777;-0.482559;-0.409603;-0.477791;-0.485420;19134990.000000
-0.485897;-0.502586;-0.434399;-0.463009;-0.489235;-0.414371;-0.474930;-0.485420;19135992.000000
-0.482559;-0.501633;-0.432968;-0.464439;-0.490665;-0.412941;-0.480175;-0.485897;19136996.000000
-0.488758;-0.505447;-0.435829;-0.465870;-0.482559;-0.413418;-0.486374;-0.485897;19137992.000000
-0.486851;-0.504971;-0.436783;-0.467777;-0.483990;-0.411034;-0.487328;-0.482559;19138992.000000
-0.486851;-0.504017;-0.438213;-0.470638;-0.482559;-0.409126;-0.483990;-0.481129;19139994.000000
-0.483513;-0.502586;-0.442982;-0.467777;-0.477791;-0.411034;-0.482559;-0.481606;19140994.000000
-0.482082;-0.502586;-0.441074;-0.465870;-0.482082;-0.411034;-0.481129;-0.485897;19141996.000000
-0.486374;-0.501633;-0.439167;-0.466347;-0.487328;-0.413895;-0.484467;-0.484943;19142996.000000
-0.483036;-0.502110;-0.441074;-0.470638;-0.483513;-0.416756;-0.484943;-0.483990;19143996.000000
-0.485897;-0.503063;-0.438213;-0.468254;-0.478745;-0.413418;-0.483990;-0.485420;19144996.000000
-0.484943;-0.504971;-0.436306;-0.466824;-0.480175;-0.411034;-0.482082;-0.483036;19145996.000000
-0.485897;-0.505447;-0.436783;-0.470161;-0.483513;-0.415802;-0.479221;-0.481129;19146998.000000
-0.485897;-0.501156;-0.436783;-0.465870;-0.482559;-0.411987;-0.480175;-0.482082;19147998.000000
